CustomerID,Age,Gender,City,MembershipLevel,AvgSessionTime_Min,PagesPerSession,PurchaseFrequency_Monthly,AvgOrderValue_INR,DiscountUsageRate,SatisfactionScore,ReturnsCount,SupportTickets,LastPurchaseDate
6432,45,Other,Hyderabad,Standard,3.07,16,9.51,1293.28,0.36,1.3,0,0,2025-02-09
6433,38,Other,Delhi,Standard,23.06,6,4.36,9955.71,0.73,2.9,0,0,2024-08-16
6434,63,Other,Hyderabad,Silver,15.08,9,4.29,7774.99,0.55,1.7,1,0,2024-09-12
6435,30,Other,Mumbai,Silver,10.94,13,6.78,5884.1,0.67,2.0,0,0,2024-05-24
6436,44,Female,Hyderabad,Platinum,13.13,7,7.68,1715.14,0.16,3.0,0,0,2024-04-06
6437,53,Female,Chennai,Silver,27.94,18,4.76,5250.85,0.79,4.9,0,0,2025-09-10
6438,24,Other,Hyderabad,Standard,27.41,14,2.14,2758.87,0.32,3.7,0,0,2024-03-13
6439,39,Female,Hyderabad,Silver,21.75,5,7.73,2672.76,0.62,2.1,1,0,2025-03-13
6440,27,Female,Mumbai,Platinum,26.66,13,3.2,8329.39,0.11,2.5,1,0,2024-04-16
6441,56,Other,Bangalore,Platinum,10.27,8,1.75,3930.32,0.32,2.6,0,0,2025-05-28
6442,32,Other,Chennai,Standard,12.05,15,6.32,4617.09,0.65,1.6,0,0,2024-10-12
6443,32,Male,Mumbai,Standard,18.8,19,0.9,8461.05,0.27,1.6,0,1,2025-05-08
6444,21,Other,Delhi,Standard,19.09,9,9.71,1060.35,0.88,1.6,0,0,2024-03-09
6445,49,Other,Bangalore,Gold,14.97,6,6.32,6027.25,0.66,3.1,0,0,2025-10-31
6446,40,Male,Delhi,Platinum,12.62,14,9.86,5866.51,0.87,3.7,1,0,2024-06-09
6447,23,Male,Delhi,Gold,29.6,10,3.39,4367.1,0.4,3.4,0,0,2024-07-11
6448,41,Female,Hyderabad,Standard,24.81,9,9.71,8331.79,0.03,4.9,1,0,2024-03-08
6449,37,Male,Delhi,Silver,13.61,17,1.46,9440.32,0.58,1.5,0,0,2024-06-19
6450,54,Male,Hyderabad,Gold,22.09,13,0.41,4760.29,0.34,4.9,1,1,2024-01-11
6451,37,Other,Chennai,Standard,8.82,17,0.33,4670.24,0.45,2.9,0,0,2024-01-14
6452,29,Other,Bangalore,Gold,3.9,19,4.65,5120.22,0.68,1.9,0,1,2024-08-03
6453,50,Other,Hyderabad,Standard,11.22,13,0.83,7286.62,0.7,4.8,0,0,2025-05-10
6454,45,Male,Hyderabad,Standard,12.69,9,5.12,6746.99,0.03,2.9,0,1,2024-11-27
6455,25,Other,Delhi,Standard,1.48,1,3.28,2383.78,0.77,2.4,0,0,2025-04-14
6456,18,Male,Chennai,Silver,24.63,1,3.36,826.17,0.49,1.9,1,0,2025-08-30
6457,54,Female,Mumbai,Standard,11.42,5,6.36,9502.69,0.56,2.1,0,0,2025-05-08
6458,39,Male,Pune,Silver,17.83,8,1.63,2758.48,0.3,4.9,1,0,2025-08-03
6459,23,Male,Chennai,Silver,3.14,18,7.67,6458.25,0.42,2.2,0,0,2024-08-15
6460,38,Other,Mumbai,Standard,6.07,4,5.82,8318.69,0.71,4.9,0,0,2024-08-30
6461,49,Other,Pune,Gold,26.8,1,9.15,3142.71,0.78,2.3,0,1,2024-08-15
6462,52,Female,Mumbai,Standard,18.65,15,3.65,6427.25,0.39,1.9,0,0,2025-09-10
6463,32,Male,Mumbai,Standard,28.56,4,9.83,1257.42,0.69,1.7,0,0,2024-12-11
6464,22,Other,Mumbai,Silver,29.96,9,5.76,9705.33,0.26,2.6,0,1,2024-02-07
6465,63,Male,Pune,Gold,11.78,10,9.73,769.95,0.83,1.9,1,0,2024-01-20
6466,67,Female,Bangalore,Standard,9.67,15,0.27,4494.11,0.61,3.8,1,0,2025-03-23
6467,65,Other,Delhi,Standard,25.89,3,7.28,5460.83,0.78,2.0,0,0,2025-01-04
6468,23,Female,Pune,Standard,29.96,2,8.17,7946.72,0.48,4.3,0,0,2024-04-07
6469,42,Other,Mumbai,Standard,19.26,5,0.53,1387.06,0.23,4.3,2,0,2025-05-02
6470,63,Other,Pune,Standard,24.06,1,5.79,4519.92,0.43,2.1,3,0,2024-05-28
6471,57,Other,Delhi,Silver,23.67,11,8.02,3137.17,0.38,4.0,0,0,2024-11-24
6472,46,Male,Chennai,Standard,11.3,12,5.61,3257.71,0.33,4.4,1,0,2024-03-19
6473,24,Other,Bangalore,Standard,17.65,3,0.64,7832.12,0.21,3.4,0,1,2024-03-05
6474,57,Female,Bangalore,Standard,25.16,16,6.93,253.52,0.76,2.5,1,0,2025-04-25
6475,30,Other,Mumbai,Platinum,20.96,14,0.61,7541.02,0.09,2.8,0,0,2025-02-01
6476,55,Other,Bangalore,Gold,1.61,12,8.17,8141.9,0.89,4.1,0,0,2024-12-16
6477,35,Other,Chennai,Silver,10.76,16,0.43,9033.35,0.18,2.2,0,0,2025-01-30
6478,19,Female,Chennai,Standard,5.19,8,1.37,6343.44,0.98,2.3,1,2,2025-07-20
6479,25,Female,Chennai,Standard,7.76,17,2.75,3467.86,0.99,1.6,0,0,2024-05-17
6480,28,Female,Chennai,Standard,27.26,17,6.33,4386.9,0.4,2.6,1,0,2025-03-25
6481,50,Male,Pune,Standard,2.07,7,9.76,9703.41,0.99,1.3,0,1,2024-01-22
6482,55,Male,Bangalore,Silver,7.37,15,1.18,8835.63,0.87,2.3,0,1,2024-05-29
6483,65,Male,Delhi,Silver,9.98,9,1.43,4742.55,0.08,2.5,0,0,2024-11-13
6484,44,Other,Chennai,Silver,18.89,4,3.69,9442.02,0.95,2.0,0,1,2024-08-05
6485,37,Male,Hyderabad,Gold,16.49,8,8.36,8264.96,0.04,1.4,2,2,2025-06-08
6486,29,Other,Mumbai,Standard,7.33,10,4.67,9030.68,0.18,3.1,0,0,2024-06-16
6487,60,Female,Pune,Standard,5.76,15,3.22,6893.18,0.58,4.5,1,0,2025-07-08
6488,48,Other,Hyderabad,Standard,7.87,18,5.61,8605.01,0.08,2.3,0,0,2024-10-10
6489,44,Female,Delhi,Platinum,15.57,14,2.61,8939.31,0.16,1.9,0,1,2024-10-18
6490,49,Other,Bangalore,Standard,8.86,5,4.01,1101.76,0.95,2.1,0,0,2024-08-14
6491,27,Female,Pune,Standard,28.48,9,3.33,9659.13,0.99,4.4,0,0,2024-01-13
6492,20,Other,Hyderabad,Silver,14.45,13,8.04,3469.41,0.8,3.1,0,0,2025-01-26
6493,62,Female,Chennai,Standard,2.71,19,9.24,4511.02,0.52,1.5,1,0,2024-06-06
6494,44,Male,Pune,Gold,22.15,11,7.6,7960.66,0.9,3.8,0,0,2025-09-22
6495,52,Male,Chennai,Gold,10.54,12,4.39,6715.98,0.11,1.6,0,0,2024-11-05
6496,48,Other,Delhi,Gold,19.95,3,5.04,8951.99,0.94,1.2,0,1,2024-11-04
6497,32,Other,Pune,Standard,9.11,2,1.25,4125.62,0.35,2.0,0,0,2024-03-25
6498,33,Female,Pune,Standard,17.55,15,7.47,3858.22,0.86,1.7,1,0,2024-09-27
6499,30,Other,Delhi,Gold,23.39,5,5.96,510.55,0.67,3.4,1,0,2024-01-08
6500,66,Female,Hyderabad,Standard,27.91,7,9.02,4734.71,0.96,2.9,0,0,2025-08-24
6501,52,Other,Bangalore,Silver,8.57,4,2.01,7295.89,0.86,3.9,0,0,2025-02-19
6502,69,Female,Delhi,Gold,10.71,5,7.6,3151.55,0.89,3.0,0,0,2025-05-18
6503,28,Female,Delhi,Standard,14.46,16,6.85,4734.72,0.63,2.7,1,1,2025-08-25
6504,38,Other,Chennai,Standard,27.89,15,2.66,2350.1,0.83,3.1,0,0,2024-03-10
6505,68,Female,Bangalore,Standard,27.14,16,6.67,7773.32,0.76,2.7,1,2,2024-12-26
6506,28,Male,Delhi,Standard,3.61,4,9.24,793.01,0.16,1.1,0,1,2025-08-01
6507,47,Other,Chennai,Standard,4.83,6,9.18,7112.75,0.65,3.7,0,2,2025-10-16
6508,65,Female,Pune,Standard,15.37,18,7.2,3913.61,0.15,4.8,0,0,2025-04-16
6509,52,Male,Bangalore,Gold,4.09,3,0.48,607.64,0.87,2.7,2,1,2024-12-01
6510,39,Other,Chennai,Standard,11.02,5,8.72,8564.0,0.07,2.7,0,0,2024-07-09
6511,55,Female,Chennai,Standard,5.3,2,6.58,4979.67,0.99,1.2,0,0,2025-02-12
6512,48,Female,Bangalore,Standard,19.45,16,3.1,6073.33,0.4,4.6,2,0,2024-10-13
6513,31,Male,Hyderabad,Gold,28.54,6,1.87,7373.9,0.17,4.7,0,2,2025-05-06
6514,41,Male,Bangalore,Gold,29.91,15,1.16,6619.73,0.94,4.3,0,0,2025-03-17
6515,67,Other,Bangalore,Gold,11.88,18,0.5,7362.4,0.05,1.4,1,0,2025-02-14
6516,66,Male,Mumbai,Standard,18.37,6,7.54,7670.36,0.47,4.6,0,0,2024-01-21
6517,49,Other,Mumbai,Gold,25.83,13,2.36,5973.68,0.77,1.1,0,1,2025-09-02
6518,53,Other,Delhi,Gold,4.41,13,0.24,3783.25,0.32,2.8,0,0,2024-05-06
6519,49,Other,Bangalore,Silver,21.0,1,3.97,2582.79,0.53,3.0,0,0,2025-02-15
6520,32,Female,Pune,Gold,12.86,16,4.83,9048.45,0.7,4.3,0,0,2025-03-17
6521,60,Male,Mumbai,Standard,6.98,4,1.69,9705.26,0.95,4.0,1,0,2025-06-27
6522,52,Male,Delhi,Standard,12.68,17,0.44,3705.09,0.1,4.2,1,0,2025-01-08
6523,20,Female,Mumbai,Silver,3.2,18,1.89,1300.65,0.16,4.5,2,0,2024-05-20
6524,33,Male,Bangalore,Silver,21.17,16,6.79,2380.87,0.51,2.9,1,0,2024-09-20
6525,22,Female,Mumbai,Silver,8.33,1,0.82,6772.54,0.42,4.1,0,2,2024-09-26
6526,38,Other,Hyderabad,Standard,10.03,6,5.55,1894.75,0.41,1.3,0,0,2024-09-29
6527,27,Female,Pune,Silver,4.51,11,1.46,7845.2,0.3,2.8,1,2,2025-10-17
6528,36,Female,Chennai,Gold,26.08,6,1.96,9245.7,0.56,1.1,0,0,2025-10-01
6529,42,Other,Hyderabad,Gold,15.31,17,3.93,9643.78,0.88,4.7,0,0,2025-09-14
6530,21,Male,Bangalore,Gold,17.59,4,1.01,291.39,0.16,4.8,1,0,2024-08-15
6531,46,Other,Chennai,Silver,17.51,14,1.73,9589.91,0.22,1.3,0,1,2025-07-26
6532,36,Male,Pune,Platinum,12.9,14,3.49,7453.91,0.67,3.1,0,0,2024-07-21
6533,60,Other,Delhi,Silver,6.58,8,3.3,1023.69,0.06,2.3,0,0,2024-05-17
6534,19,Female,Pune,Gold,22.61,2,7.49,4269.36,0.67,2.4,0,0,2024-07-16
6535,27,Male,Chennai,Standard,4.68,5,0.75,7060.45,0.31,2.8,2,0,2024-03-28
6536,60,Male,Chennai,Standard,4.01,4,8.6,9575.52,0.36,1.5,1,0,2024-12-08
6537,42,Other,Delhi,Standard,21.59,10,8.16,1808.59,0.41,1.7,0,0,2024-01-13
6538,37,Male,Pune,Standard,7.06,3,7.66,1451.79,0.35,3.3,2,0,2025-02-14
6539,65,Other,Bangalore,Silver,9.9,16,3.09,4829.0,0.84,1.1,2,1,2024-03-08
6540,36,Female,Bangalore,Platinum,14.78,10,8.23,9687.37,0.95,3.4,2,0,2025-02-01
6541,40,Male,Bangalore,Silver,14.03,15,1.83,9719.52,0.55,2.3,0,0,2024-12-09
6542,41,Male,Delhi,Gold,21.55,4,1.24,2433.56,0.58,4.3,1,0,2025-03-14
6543,28,Other,Hyderabad,Standard,19.08,1,0.45,3329.6,0.07,3.4,0,0,2024-12-08
6544,63,Male,Pune,Gold,19.69,15,9.39,9098.71,0.71,3.8,0,1,2024-05-29
6545,51,Male,Chennai,Silver,21.71,10,3.08,7401.45,0.58,1.5,1,0,2025-07-28
6546,45,Female,Delhi,Gold,9.49,18,9.18,9728.7,0.05,2.1,2,0,2025-05-21
6547,22,Female,Delhi,Silver,10.35,16,2.73,8952.85,0.2,5.0,0,0,2025-02-19
6548,22,Other,Mumbai,Standard,13.7,9,9.08,2307.94,0.2,2.7,2,1,2024-12-03
6549,68,Other,Delhi,Gold,9.92,19,9.04,7645.32,0.17,2.4,0,1,2024-06-23
6550,38,Male,Hyderabad,Standard,29.56,17,9.24,675.94,0.66,4.5,0,0,2025-01-02
6551,29,Other,Hyderabad,Standard,24.61,10,4.96,8214.76,0.93,1.1,0,0,2024-04-28
6552,67,Other,Delhi,Silver,5.77,19,8.66,6095.26,0.76,3.1,0,0,2025-01-14
6553,21,Female,Delhi,Gold,1.16,8,9.51,9569.79,0.48,1.8,0,1,2024-10-21
6554,66,Male,Hyderabad,Gold,2.24,19,3.25,9608.32,0.4,2.5,1,1,2024-05-05
6555,59,Female,Delhi,Standard,8.08,5,4.19,697.99,0.39,1.8,2,0,2024-07-05
6556,37,Female,Pune,Silver,4.31,2,7.19,1773.11,0.6,1.2,2,0,2025-06-13
6557,55,Male,Mumbai,Gold,16.47,15,3.0,4945.23,0.36,2.7,1,0,2025-03-10
6558,42,Female,Chennai,Silver,25.88,17,7.54,8819.04,0.23,4.2,0,0,2025-01-18
6559,31,Other,Hyderabad,Silver,22.37,10,0.74,8181.56,0.6,4.8,0,0,2025-11-05
6560,28,Male,Pune,Standard,7.25,2,5.23,9650.83,0.39,3.5,0,0,2024-05-18
6561,49,Male,Pune,Gold,12.58,9,1.22,6257.22,0.01,2.6,0,1,2025-03-06
6562,28,Female,Pune,Standard,15.73,2,2.93,2714.32,0.02,4.1,2,0,2024-04-07
6563,35,Male,Bangalore,Gold,24.5,18,2.59,446.05,0.27,3.0,0,1,2025-01-25
6564,44,Female,Delhi,Standard,25.33,12,8.39,2384.68,0.51,2.5,1,1,2024-04-21
6565,35,Other,Bangalore,Standard,27.38,15,1.94,6817.68,0.35,1.7,1,1,2024-04-19
6566,40,Other,Pune,Standard,15.77,6,8.08,9277.49,0.02,4.2,0,0,2025-05-15
6567,28,Female,Chennai,Silver,21.13,18,7.94,3344.86,0.22,3.0,0,1,2024-11-03
6568,38,Other,Delhi,Silver,4.24,13,4.99,8781.9,0.1,4.9,0,0,2025-06-05
6569,61,Female,Delhi,Silver,17.39,4,2.34,4070.0,0.95,4.2,1,0,2025-06-07
6570,22,Female,Bangalore,Silver,8.21,12,2.27,3221.06,0.31,2.7,0,0,2025-03-25
6571,40,Female,Mumbai,Gold,13.52,9,4.65,5186.67,0.01,4.0,1,0,2025-05-20
6572,58,Female,Bangalore,Standard,19.39,2,0.09,4534.28,0.66,2.8,0,0,2024-03-07
6573,42,Other,Delhi,Standard,8.45,16,5.31,9155.24,0.23,1.3,3,0,2024-08-31
6574,58,Male,Bangalore,Standard,2.51,1,9.53,4788.92,0.57,3.1,1,1,2024-12-27
6575,27,Male,Bangalore,Silver,1.3,4,1.55,2917.89,0.15,4.5,0,0,2024-01-19
6576,39,Female,Chennai,Gold,1.64,15,5.73,8457.14,0.98,4.4,0,0,2025-08-13
6577,36,Female,Pune,Platinum,1.24,1,9.62,9987.75,0.97,3.3,1,0,2024-05-05
6578,18,Female,Pune,Standard,4.2,15,8.61,6552.08,0.66,2.5,2,0,2025-09-20
6579,24,Male,Bangalore,Standard,7.95,3,8.5,2654.52,0.71,1.0,0,1,2024-01-27
6580,21,Female,Bangalore,Platinum,7.42,13,8.22,2540.39,0.43,2.2,1,0,2025-03-07
6581,18,Other,Bangalore,Standard,29.62,18,3.09,765.53,0.96,5.0,1,0,2024-05-02
6582,32,Female,Delhi,Standard,9.87,13,8.91,957.47,0.42,3.9,0,0,2024-09-05
6583,57,Male,Bangalore,Standard,4.7,10,9.41,9166.83,0.24,3.9,2,0,2025-09-03
6584,29,Male,Bangalore,Standard,16.82,7,4.96,1145.57,0.12,4.0,0,0,2024-10-18
6585,39,Male,Delhi,Silver,25.88,8,3.55,4946.57,0.21,3.5,2,0,2024-01-03
6586,39,Male,Mumbai,Gold,20.66,1,4.14,7041.59,0.57,3.3,1,0,2025-10-11
6587,67,Female,Chennai,Standard,9.59,18,3.34,8533.48,0.25,2.8,0,0,2024-11-14
6588,64,Female,Pune,Standard,17.29,12,2.12,1878.46,0.65,2.8,0,0,2024-07-31
6589,34,Other,Bangalore,Gold,21.73,18,6.18,4490.23,0.38,4.5,1,0,2025-08-05
6590,46,Other,Pune,Standard,22.12,12,5.63,2664.51,0.89,2.6,2,2,2025-06-24
6591,63,Female,Bangalore,Platinum,20.33,9,4.63,2707.07,0.56,4.4,0,0,2025-10-04
6592,31,Female,Delhi,Silver,26.25,2,0.96,3177.63,0.62,4.4,0,1,2024-01-12
6593,67,Female,Chennai,Standard,26.23,14,7.97,5953.74,0.56,4.1,1,0,2025-02-06
6594,37,Other,Mumbai,Silver,17.79,4,1.75,362.46,0.89,1.2,0,0,2025-01-15
6595,67,Other,Bangalore,Gold,13.47,15,1.15,4205.91,0.06,1.6,0,2,2025-10-30
6596,65,Female,Hyderabad,Standard,19.61,17,6.23,2030.94,0.07,2.3,0,0,2025-09-22
6597,50,Female,Pune,Standard,24.73,19,3.99,9677.76,0.7,4.4,1,0,2024-04-21
6598,60,Other,Mumbai,Standard,1.16,6,0.6,5910.75,0.77,4.5,0,0,2024-09-12
6599,32,Other,Hyderabad,Platinum,29.77,9,3.56,8707.34,0.43,1.2,0,0,2025-03-23
6600,29,Female,Hyderabad,Standard,6.3,17,7.72,2117.76,0.35,2.3,0,0,2025-10-13
6601,57,Other,Bangalore,Standard,14.64,15,6.15,8138.15,0.28,4.4,1,1,2024-02-15
6602,37,Male,Hyderabad,Gold,26.29,5,3.63,4264.87,0.23,2.0,1,0,2025-09-14
6603,47,Female,Pune,Standard,7.53,18,1.92,1941.41,0.91,4.9,0,0,2024-06-11
6604,55,Male,Delhi,Standard,14.83,4,6.32,7660.2,0.3,3.0,1,1,2025-08-04
6605,20,Male,Pune,Standard,4.84,2,8.88,7667.71,0.65,4.7,0,0,2024-06-25
6606,45,Female,Chennai,Silver,12.46,19,6.46,9959.7,0.79,2.7,0,0,2024-03-04
6607,43,Male,Pune,Standard,6.14,5,8.13,7853.19,0.02,2.3,0,0,2024-09-02
6608,47,Male,Bangalore,Standard,11.55,4,5.22,1623.62,0.03,2.4,0,0,2025-10-07
6609,30,Other,Delhi,Gold,11.83,5,7.18,3360.94,0.33,4.5,0,0,2024-05-07
6610,30,Other,Bangalore,Platinum,29.8,19,8.96,4626.92,0.7,2.3,0,2,2025-10-03
6611,19,Female,Delhi,Standard,29.85,13,7.73,1441.2,0.26,3.7,1,0,2024-11-04
6612,54,Other,Chennai,Gold,4.33,16,9.1,7922.78,0.0,2.9,0,0,2025-10-22
6613,66,Male,Mumbai,Standard,22.05,12,4.31,5361.65,0.29,4.8,0,1,2025-05-09
6614,55,Female,Bangalore,Standard,2.5,9,9.04,9455.61,0.09,1.6,0,0,2025-07-23
6615,19,Other,Chennai,Silver,1.88,16,6.22,5975.22,0.22,2.7,0,0,2025-11-08
6616,53,Male,Delhi,Platinum,4.05,14,8.7,5324.41,0.33,1.5,0,0,2025-06-04
6617,43,Female,Pune,Standard,29.0,1,0.39,899.97,0.13,3.3,0,1,2025-02-09
6618,28,Other,Delhi,Standard,28.29,4,6.58,1663.59,0.71,2.6,0,0,2025-01-25
6619,25,Other,Bangalore,Standard,6.62,9,8.48,8525.36,0.26,1.2,1,1,2024-11-05
6620,61,Other,Bangalore,Gold,5.69,19,1.74,9908.62,0.66,4.4,1,0,2024-05-27
6621,57,Female,Mumbai,Silver,7.98,14,6.62,4268.76,0.6,2.5,0,0,2024-01-02
6622,60,Female,Delhi,Standard,15.95,12,8.25,8138.84,0.9,3.0,2,0,2025-05-04
6623,39,Other,Chennai,Standard,17.52,4,2.88,6350.34,0.09,2.6,0,0,2025-08-01
6624,37,Other,Hyderabad,Standard,7.43,7,4.05,9598.78,0.21,3.0,1,0,2025-01-02
6625,25,Male,Delhi,Standard,22.94,17,5.7,2533.74,0.87,1.1,3,0,2024-08-22
6626,46,Male,Bangalore,Standard,9.98,1,5.19,5539.39,0.82,4.3,1,0,2025-05-31
6627,57,Other,Pune,Standard,27.74,14,0.39,4206.2,0.19,2.3,0,0,2024-01-12
6628,43,Female,Pune,Standard,20.04,15,0.99,5508.82,0.11,3.9,0,0,2024-05-13
6629,47,Male,Mumbai,Standard,13.65,12,1.0,2834.81,0.86,1.3,0,1,2024-08-02
6630,34,Male,Delhi,Standard,23.91,12,2.62,5077.91,0.18,3.1,0,0,2024-04-04
6631,37,Male,Bangalore,Standard,24.72,6,2.46,6323.08,0.87,4.6,1,1,2025-11-09
6632,69,Female,Chennai,Gold,9.42,13,7.42,995.92,0.96,2.6,1,0,2025-08-23
6633,33,Female,Mumbai,Standard,10.85,16,5.73,7481.28,0.22,1.8,1,0,2025-07-15
6634,63,Female,Pune,Silver,28.14,14,7.64,7123.93,0.84,1.4,0,0,2025-06-04
6635,60,Male,Mumbai,Standard,5.78,7,0.7,8828.48,0.42,4.4,2,0,2025-08-15
6636,24,Female,Hyderabad,Gold,2.22,16,4.85,4373.39,0.79,2.0,0,0,2024-09-07
6637,33,Female,Pune,Standard,14.17,9,3.24,804.36,0.41,4.9,0,1,2024-04-18
6638,62,Male,Chennai,Standard,24.24,14,8.5,4722.32,0.07,2.0,0,0,2025-07-06
6639,64,Female,Delhi,Standard,23.38,7,7.08,1548.57,0.71,2.9,2,0,2024-08-20
6640,65,Other,Pune,Silver,27.67,12,8.69,6544.98,0.15,2.8,0,0,2024-08-03
6641,44,Other,Delhi,Standard,16.46,3,0.46,661.89,0.93,1.2,0,2,2024-06-06
6642,40,Other,Bangalore,Silver,3.9,14,7.21,3865.16,0.42,3.1,1,1,2025-08-03
6643,41,Female,Delhi,Platinum,18.07,19,5.4,1011.86,0.08,3.7,1,0,2025-09-05
6644,26,Female,Delhi,Gold,23.57,11,8.25,232.99,0.23,4.0,0,0,2024-06-18
6645,52,Female,Bangalore,Platinum,3.71,5,5.07,9613.46,0.86,3.1,1,0,2024-09-07
6646,68,Other,Bangalore,Standard,6.01,13,5.4,9962.05,0.32,4.3,0,0,2024-12-30
6647,37,Female,Delhi,Platinum,1.36,10,0.52,5643.93,0.86,4.0,0,0,2025-06-03
6648,54,Female,Hyderabad,Standard,18.22,7,6.69,2541.77,0.17,1.8,0,0,2025-05-05
6649,59,Female,Delhi,Standard,26.72,17,2.73,9128.77,0.47,2.6,1,0,2024-12-15
6650,34,Female,Bangalore,Standard,20.45,16,0.2,9245.76,0.88,1.6,1,0,2025-04-20
6651,64,Female,Hyderabad,Standard,29.48,8,0.66,8574.19,0.05,1.5,0,1,2025-05-02
6652,48,Male,Pune,Standard,2.83,17,9.57,5534.83,0.3,3.8,1,0,2024-12-18
6653,25,Other,Pune,Standard,27.19,13,3.46,932.08,0.91,3.1,0,1,2024-03-10
6654,32,Female,Chennai,Silver,24.61,11,8.68,1066.7,0.6,3.4,3,1,2024-10-26
6655,48,Male,Chennai,Standard,10.11,18,9.6,8986.87,0.72,3.9,0,2,2024-11-18
6656,47,Other,Hyderabad,Standard,29.23,5,9.43,8783.1,0.84,2.1,1,0,2024-12-07
6657,63,Male,Mumbai,Standard,9.35,6,8.82,4457.09,0.52,2.6,0,0,2024-11-01
6658,37,Other,Pune,Silver,26.79,14,8.95,3415.92,0.85,3.4,0,0,2025-01-18
6659,56,Female,Hyderabad,Gold,26.54,12,2.89,6512.41,0.64,1.4,1,2,2024-05-12
6660,29,Female,Mumbai,Standard,22.97,4,1.51,8108.48,0.69,4.3,0,0,2024-12-18
6661,66,Female,Delhi,Gold,17.34,7,6.39,7370.51,0.15,2.4,1,0,2024-09-05
6662,34,Other,Delhi,Gold,4.48,11,4.88,6232.91,0.94,3.6,0,1,2024-06-06
6663,59,Male,Mumbai,Silver,16.43,2,0.99,2468.81,0.8,5.0,1,0,2025-06-26
6664,47,Male,Bangalore,Silver,11.35,4,6.78,2772.55,0.25,2.9,0,0,2025-04-12
6665,46,Female,Pune,Silver,23.97,7,5.63,7295.86,0.58,1.9,1,0,2024-11-15
6666,36,Female,Bangalore,Standard,22.99,1,8.63,8065.67,0.38,1.9,0,0,2025-11-03
6667,63,Other,Hyderabad,Standard,27.41,15,6.09,1338.12,0.66,1.2,0,0,2024-11-07
6668,28,Female,Mumbai,Standard,1.43,8,5.74,2035.51,0.99,4.1,0,0,2025-01-23
6669,51,Female,Hyderabad,Gold,24.46,5,4.41,6868.61,0.05,2.2,0,0,2025-07-17
6670,67,Female,Mumbai,Gold,28.22,14,4.63,4012.07,0.95,1.7,1,1,2025-02-01
6671,24,Other,Pune,Gold,23.89,18,9.54,5720.27,0.07,3.9,0,0,2024-12-28
6672,61,Female,Mumbai,Gold,4.78,3,1.38,6225.19,0.46,2.2,1,0,2025-05-06
6673,51,Other,Chennai,Gold,3.36,2,4.46,7806.79,0.48,3.4,1,0,2024-11-28
6674,37,Other,Pune,Standard,1.6,16,6.56,8096.03,0.27,2.7,1,0,2025-11-24
6675,67,Female,Delhi,Silver,19.23,14,4.33,2944.94,0.57,2.3,1,0,2024-02-15
6676,55,Other,Hyderabad,Standard,19.26,16,2.83,5504.71,0.83,3.0,0,0,2025-01-07
6677,41,Male,Delhi,Silver,29.62,11,2.87,1410.53,0.29,2.3,3,0,2024-02-02
6678,27,Other,Mumbai,Platinum,12.54,17,2.34,8451.75,0.07,4.5,0,1,2024-08-31
6679,49,Other,Hyderabad,Standard,10.63,3,3.44,8485.39,0.63,1.3,0,0,2025-10-28
6680,69,Female,Delhi,Standard,19.11,5,8.72,3135.16,0.75,1.1,1,0,2025-10-23
6681,32,Female,Bangalore,Standard,24.94,3,5.05,1774.08,0.95,2.6,1,0,2024-04-11
6682,54,Female,Hyderabad,Standard,28.17,15,2.4,886.9,0.16,1.7,1,0,2025-02-03
6683,37,Male,Chennai,Silver,24.29,5,3.85,5834.77,0.9,4.0,2,0,2024-08-10
6684,20,Female,Hyderabad,Standard,13.37,3,1.06,1096.0,0.48,2.4,0,0,2024-08-16
6685,54,Female,Pune,Gold,19.41,6,9.04,6869.83,0.24,2.0,0,0,2025-10-14
6686,57,Female,Hyderabad,Standard,25.83,14,4.08,6845.64,0.96,2.4,6,0,2024-03-04
6687,25,Other,Bangalore,Gold,15.23,2,9.8,6217.08,0.24,1.9,0,1,2024-04-07
6688,57,Female,Chennai,Silver,7.28,18,3.48,8790.29,0.73,2.2,2,2,2024-04-25
6689,61,Female,Pune,Standard,5.92,6,8.36,3907.15,0.78,3.3,1,0,2024-09-05
6690,40,Male,Bangalore,Gold,1.0,5,2.56,9042.24,0.43,4.5,2,1,2025-06-26
6691,57,Female,Mumbai,Silver,21.83,14,0.76,561.87,0.69,2.5,0,0,2024-10-04
6692,28,Other,Bangalore,Standard,4.22,17,0.32,1305.02,0.57,2.3,0,0,2024-04-06
6693,63,Male,Pune,Standard,8.07,11,6.06,4239.61,0.19,4.1,0,0,2024-08-06
6694,25,Male,Mumbai,Standard,9.64,1,3.12,6021.13,0.76,1.1,2,0,2024-10-28
6695,46,Female,Bangalore,Gold,17.25,10,4.44,517.28,0.93,2.2,0,0,2024-10-26
6696,47,Female,Chennai,Standard,12.54,9,8.19,5760.86,0.49,2.8,0,0,2024-10-14
6697,27,Other,Mumbai,Standard,20.57,12,2.48,3212.5,0.99,3.4,2,0,2025-10-05
6698,56,Other,Mumbai,Standard,2.61,1,3.09,8894.04,0.43,1.6,0,1,2025-10-26
6699,45,Male,Hyderabad,Gold,4.59,18,8.45,5426.19,0.48,2.7,1,0,2025-06-21
6700,66,Male,Mumbai,Standard,15.48,12,4.93,5961.36,0.67,3.3,0,1,2025-03-17
